ID,HRDTime,HRDTime_ci,WGDTime,WGDTime_ci,WGDTime_CpG,WGDTime_CpG_err,pi2SBS1,pi2SBS1_ci,pi2SBS3,pi2SBS3_ci,pi1SBS1,pi1SBS1_ci,pi1SBS3,pi1SBS3_ci,c,c21,Nt_SBS1,Nt_SBS3,N_mut(C>TpG),N_mut_all
d5372745-95cf-4572-a6e7-e7f5b796911a,0.378977805636566,0.2208878098241719,0.9157049107341507,0.043306627062008884,0.9134187773073856,0.03688675548365533,"[0.8835110098748126, 0.37487951960283966, 0.8936713833736545]","[0.024962887865762964, 0.07053344631746651, 0.025496788542964034]","[0.8156539037027681, 0.4677487995294516, 0.813751823063113]","[0.012128350296894096, 0.020231489515615046, 0.009949546547986238]","[0.11648899012518832, 0.6251204803971616, 0.10632861662634575]","[0.024962887865763058, 0.07053344631746652, 0.025496788542963993]","[0.1843460962972306, 0.5322512004705487, 0.18624817693688356]","[0.012128350296894195, 0.02023148951561498, 0.009949546547986268]","[0.059026433883135526, 0, 0.04399985546344463]",0.050071789670064204,"[51.3096931891684, 22.868354037422392, 61.86945029437935]","[551.1652468877247, 273.6812436457973, 804.9578312862518]","[78.0, 32.0, 89.0]","[1128.0, 638.0, 1655.0]"
207f8a42-5b05-4876-b0ae-ebfaeea27844,0.5503331323809654,0.13416407982524026,0.9020226125576569,0.05041446669708344,0.9000892271643139,0.050325091857876925,"[0.9196113222297589, 0.3921226951086572, 0.8067440726340209]","[0.029552649118872, 0.05116236544524187, 0.028988886285562173]","[0.6992545006207095, 0.2793827173545093, 0.669007948401692]","[0.014876999183669333, 0.012316001406325777, 0.009336207683893784]","[0.08038867777024204, 0.6078773048913437, 0.1932559273659816]","[0.0295526491188721, 0.05116236544524187, 0.02898888628556214]","[0.3007454993792865, 0.7206172826454882, 0.3309920515983057]","[0.014876999183669382, 0.012316001406325737, 0.00933620768389382]","[0.01808678480373663, 0, 0.037786363427202235]",0.031702113220285204,"[31.69037495485764, 40.05313014353156, 67.0630911693787]","[465.2851047849378, 611.4657034645088, 1036.8400817837617]","[43.0, 51.0, 99.0]","[1151.0, 1117.0, 2578.0]"
6e839eaf-1dbb-43f5-8846-c980e05540c7,0.2282690884409747,0.07998850312724726,0.3198304382602494,0.06415477030342076,0.28103280523378865,0.064689537556424,"[0.21516935595512657, 0.09784042852452611, 0.20069669623950154]","[0.06922903713158089, 0.027881716456896945, 0.02835218364266085]","[0.052210895951188545, 0.039525957713720514, 0.059482571922362254]","[0.009004047614737333, 0.004179476551066995, 0.003265821933694844]","[0.7848306440448741, 0.9021595714754719, 0.799303303760495]","[0.0692290371315808, 0.027881716456896775, 0.028352183642660653]","[0.9477891040488106, 0.9604740422862815, 0.9405174280776373]","[0.009004047614737347, 0.004179476551066669, 0.0032658219336948483]","[0.09329453197343746, 0, 0.0666482123744355]",0.07015114510634313,"[24.58534234686821, 64.7491717114237, 113.56460498053171]","[218.97902751548855, 751.5952679737458, 1448.8037524487568]","[34.0, 82.0, 154.0]","[438.0, 1567.0, 2889.0]"
eddfbfb9-3ae8-449b-b870-46062a2571c1,0.5854052138111939,0.07880320710393246,0.8838095060532524,0.042254238835287394,0.8460141615931687,0.04131594692645446,"[0.7475146381441223, 0.4332193408343736, 0.7638751466779066]","[0.031858547598736305, 0.028164764292409536, 0.024753969244919547]","[0.5107077423469435, 0.3424402106969046, 0.5088832520956653]","[0.011424234144579269, 0.009069727769380271, 0.011194305298244426]","[0.2524853618558795, 0.5667806591656304, 0.2361248533220936]","[0.03185854759873648, 0.028164764292409494, 0.024753969244919568]","[0.48929225765305545, 0.6575597893031002, 0.49111674790433485]","[0.011424234144579378, 0.009069727769380316, 0.011194305298244405]","[0.06150996129984545, 0, 0.06912369920210244]",0.06565903330370597,"[73.18849704219326, 124.49874955868883, 105.73846588483605]","[613.7428275672573, 785.8292582839647, 736.3350958973481]","[87.0, 156.0, 126.0]","[1626.0, 2206.0, 1962.0]"
71fda5a9-7049-406f-9348-2c24f7ddf5f4,0.4865445085655827,0.10359505749351416,0.7486824194900379,0.06250148448945164,0.717270977318486,0.06665627985451744,"[0.6119080418433295, 0.36121320719042144, 0.5033045682018669]","[0.037473022916696, 0.039129453526822476, 0.0503264384312615]","[0.3015530773048352, 0.25266194872646297, 0.31946334321275816]","[0.010564742212459293, 0.009681976524218145, 0.013640215810952048]","[0.38809195815667197, 0.6387867928095773, 0.4966954317981338]","[0.03747302291669603, 0.039129453526822636, 0.05032643843126148]","[0.698446922695164, 0.7473380512735374, 0.6805366567872412]","[0.010564742212459352, 0.009681976524218176, 0.013640215810951867]","[0.04801350636354962, 0, 0.04055790048021981]",0.04478723814914412,"[85.32473238626775, 79.3457942139537, 42.74361461417697]","[987.8481214532845, 868.5689989635782, 768.4540552706178]","[119.0, 106.0, 54.0]","[1678.0, 1851.0, 1274.0]"
7456abd5-303e-4e6f-bf4e-47efefc7310f,0.4461643583969341,0.07698147659737992,0.5159541624668114,0.07228992711180027,0.4966906485179789,0.07072078914650087,"[0.28425376655595364, 0.21470165621074883, 0.3612589087928111]","[0.07047876244305636, 0.025797699121376243, 0.042759472540935366]","[0.047462112279998206, 0.04176718291497817, 0.06562550089048967]","[0.0096699338821921, 0.003600487299868747, 0.0058013397239699395]","[0.715746233444046, 0.7852983437892513, 0.6387410912071895]","[0.07047876244305626, 0.02579769912137624, 0.04275947254093519]","[0.9525378877200024, 0.9582328170850201, 0.9343744991095102]","[0.009669933882192089, 0.003600487299868797, 0.005801339723970018]","[0.2771442967850311, 0, 0.2292177711994069]",0.24079650966732785,"[22.971122943719962, 110.66544306343911, 63.555595527424465]","[62.75699815475877, 359.73526578234873, 190.09999541267499]","[25.0, 125.0, 68.0]","[179.0, 1009.0, 563.0]"
7b08e810-f3c9-4155-ac11-f45a3a4f8b41,0.5583452549163842,0.09966146385321403,0.7298580025247208,0.0855241667161431,0.6959887608265412,0.06697328829676669,"[0.7309609366382381, 0.3023152601869764, 0.5862182913973354]","[0.06603682598765623, 0.03295795696907291, 0.05059002015689518]","[0.25531012342618775, 0.16886210853295427, 0.249489128990233]","[0.017211697631888876, 0.00664532277558151, 0.010974430280061571]","[0.26903906336176237, 0.6976847398130197, 0.4137817086026632]","[0.06603682598765619, 0.032957956969072826, 0.0505900201568952]","[0.7446898765738136, 0.8311378914670436, 0.7505108710097693]","[0.017211697631888814, 0.006645322775581609, 0.010974430280061604]","[0.034418625944394474, 0, 0.04512394805960354]",0.04118501621742654,"[28.237743323785125, 94.41188638164964, 42.16411213948217]","[295.4507272274391, 1093.291811734534, 514.8187296331735]","[37.0, 124.0, 59.0]","[606.0, 2238.0, 1040.0]"
ea43434b-197e-48ac-ae2e-46bc7f3776de,0.5289809408199271,0.09624535014470309,0.8600358993768559,0.04449643840435302,0.8005804927628695,0.044793750366666996,"[0.7077898221058483, 0.43806679554928324, 0.7220681564918001]","[0.03818519006561546, 0.03547818098103874, 0.031605170227920344]","[0.4746393843951667, 0.27111917666727, 0.4872540085210724]","[0.009740520643602655, 0.007266159994702841, 0.0086991812477236]","[0.29221017789415105, 0.5619332044507224, 0.27793184350819844]","[0.03818519006561576, 0.03547818098103893, 0.031605170227920566]","[0.5253606156048349, 0.7288808233327353, 0.5127459914789292]","[0.009740520643602757, 0.0072661599947029115, 0.008699181247723514]","[0.023080680744750347, 0, 0.024998218809298645]",0.024054711146507354,"[74.97493880117507, 77.98896560416837, 85.86749811097478]","[1804.5444399894282, 2134.3986870816602, 1860.1463872098102]","[119.0, 129.0, 129.0]","[3103.0, 3571.0, 3183.0]"
6c8e9197-fd16-4fed-bfda-e349cab26314,0.4141385528764039,0.120693523225326,0.8209396817078135,0.048872223800258296,0.8193077307239153,0.047202018182844474,"[0.6548785134102871, 0.4209691859324595, 0.6863155059046477]","[0.05424363629456888, 0.061878353598068446, 0.030394472018363296]","[0.5107771832733101, 0.26320063642414576, 0.5129857844897106]","[0.019038100067548382, 0.013369350922134452, 0.009150067411612284]","[0.345121486589712, 0.5790308140675391, 0.31368449409535343]","[0.054243636294568874, 0.06187835359806838, 0.030394472018363327]","[0.4892228167266881, 0.7367993635758541, 0.4870142155102972]","[0.01903810006754846, 0.013369350922134522, 0.009150067411612136]","[0.07474957483281738, 0, 0.06302475312261578]",0.06578961395762768,"[44.463858931468486, 36.231857932853984, 138.79400893540463]","[419.91280793996697, 412.54695077377283, 1419.9144263528503]","[62.0, 51.0, 186.0]","[1076.0, 1004.0, 3510.0]"
d8fbb398-d1da-4444-984a-22c8523625da,0.31827234395331433,0.14707727848211805,0.9301681726895586,0.04068180611872685,0.8846738059999347,0.044969949212074256,"[0.7402526844336653, 0.5931370805060351, 0.7196355286312217]","[0.044965637629782826, 0.0352625417481254, 0.027592249280665792]","[0.6279583654447798, 0.47922001400000913, 0.6292964140209247]","[0.01360784462518926, 0.009245739551286835, 0.00821789177393298]","[0.25974731556633607, 0.40686291949396697, 0.28036447136878395]","[0.04496563762978275, 0.035262541748125195, 0.02759224928066576]","[0.3720416345552194, 0.5207799859999914, 0.3707035859790679]","[0.013607844625189368, 0.009245739551287066, 0.008217891773933091]","[0.04929232749297368, 0, 0.04639439574586778]",0.04715841372111324,"[53.84073232849074, 78.60172618383804, 130.51226454848583]","[762.9669994627801, 1393.8567839074706, 2128.5591130646894]","[67.0, 113.0, 158.0]","[1266.0, 2607.0, 3536.0]"
