cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT4_sc033,"[61, 6, 0]",1476.014041,0.32303013956078375,[0.02578625 0.04861275 0.06897864],[1862  390    0],8.881784197001252e-15
BTT4_sc034,"[5, 1, 0]",894.722794,0.28114203945351096,[0.01581301 0.0304951  0.04417837],[101 145   0],3.902840251897968e-15
BTT4_sc035,"[13, 1, 0]",883.774148,0.27679729637468425,[0.00504971 0.00990711 0.01458529],[1134  835    0],4.0807039123910814e-14
BTT4_sc036,"[18, 0, 0]",2095.631893,0.3594615993665875,[0.01851047 0.03539235 0.05087147],[972   0   0],8.797186365324345e-15
BTT4_sc042,"[5, 0, 0]",1225.677158,0.3519605688632154,[0.00908622 0.01759324 0.025575  ],[550   0   0],0.0
BTT4_sc044,"[14, 0, 0]",1958.606568,0.4279983077304623,[0.01202223 0.02303335 0.03317276],[1165    0    0],1.9797845372905503e-15
BTT4_sc045,"[0, 0, 0]",124.637691,0.3712616932816782,[0.02343926 0.04442089 0.06332137],[0 0 0],0.0
BTT4_sc046,"[30, 0, 0]",925.019226,0.34383647852961713,[0.01748273 0.03337791 0.04791331],[1716    0    0],4.761170553820172e-15
BTT4_sc047,"[33, 0, 0]",1102.893733,0.3561290189866908,[0.0109394  0.0211048  0.03058415],[3017    0    0],6.763773988400769e-15
BTT4_sc048,"[3, 0, 0]",56.969286,0.3322204771801793,[0.02613092 0.0492803  0.06994481],[115   0   0],5.185039805069008e-16
BTT4_sc102,"[52, 5, 1]",681.193662,0.41605295998543174,[0.02455169 0.04639918 0.06598941],[1591  122  201],2.8904203888632324e-14
BTT4_sc104,"[61, 5, 0]",590.387506,0.40175595480042275,[0.03996995 0.07436601 0.10424416],[1232  225    0],1.7763568394002505e-14
BTT4_sc108,"[23, 2, 0]",966.274839,0.3352189375416759,[0.00972668 0.0188464  0.02742046],[1285  663    0],5.999481884090216e-14
BTT4_sc125,"[45, 4, 0]",568.14282,0.3973706950870434,[0.02766331 0.05194744 0.07344957],[1220  294    0],7.105427357601002e-15
BTT4_sc126,"[50, 6, 0]",943.073113,0.46624978977785253,[0.02033953 0.03822217 0.05410605],[1358  742    0],2.6645352591003757e-15
BTT4_sc127,"[4, 0, 0]",294.148437,0.4274861464978746,[0.0240563  0.04524895 0.06408645],[166   0   0],0.0
BTT4_sc128,"[34, 3, 2]",641.902825,0.3849205019799128,[0.0190455  0.03622478 0.05180423],[1394    0  223],1.236741950067522
BTT4_sc212,"[4, 0, 0]",59.546356,0.4533525831469551,[0.05762678 0.1042795  0.14259979],[69  0  0],0.0
BTT4_sc214,"[39, 4, 2]",534.9934,0.36286585820740874,[0.02471172 0.0466719  0.06634753],[1244    0  211],0.5052151566488006
BTT4_sc215,"[0, 0, 0]",0.0,0.4016533226440504,[0.04067733 0.07546719 0.10551903],[0 0 0],0.0
BTT4_sc226,"[114, 21, 2]",873.267119,0.432377877728847,[0.04438417 0.08203865 0.11429035],[1562  617  149],1.0814278949565478e-13
BTT4_sc227,"[4, 0, 0]",309.098237,0.37082934111132876,[0.02738639 0.05180814 0.07371505],[146   0   0],0.0
BTT4_sc228,"[29, 0, 0]",2143.362947,0.4022622350608375,[0.03300141 0.06184706 0.08727707],[879   0   0],6.0903335990137415e-15
BTT4_sc249,"[0, 0, 0]",0.0,0.39807720876928626,[0.0210402  0.04053961 0.05865014],[0 0 0],0.0
BTT4_sc250,"[0, 0, 0]",0.0,0.48787004075551704,[0.02565156 0.04864122 0.06934235],[0 0 0],0.0
BTT4_sc252,"[0, 0, 0]",0.0,0.43883611955420465,[0.02673048 0.05076569 0.0724838 ],[0 0 0],0.0
BTT4_sc253,"[0, 0, 0]",0.0,0.4433845638924428,[0.03131977 0.05927665 0.084347  ],[0 0 0],0.0
BTT4_sc254,"[1, 0, 0]",114.490248,0.4581378590231922,[0.02320093 0.04411349 0.06305497],[43  0  0],2.575004282315473e-16
BTT4_sc255,"[6, 0, 0]",155.270503,0.461001538676738,[0.0254491  0.04826147 0.06880777],[236   0   0],1.0589975923176866e-15
BTT4_sc256,"[0, 0, 0]",0.0,0.43475160446874256,[0.02229253 0.04262548 0.06124595],[0 0 0],0.0
BTT4_sc257,"[0, 0, 0]",0.0,0.44736268209706026,[0.02398112 0.04572243 0.06550986],[0 0 0],0.0
BTT4_sc259,"[0, 0, 0]",0.0,0.4384495002853091,[0.02918173 0.05532063 0.07887131],[0 0 0],0.0
BTT4_sc260,"[0, 0, 0]",0.0,0.484514639543791,[0.03328786 0.06267749 0.08877231],[0 0 0],0.0
BTT4_sc301,"[76, 9, 1]",877.91927,0.30342362391963784,[0.02474376 0.04713143 0.06746831],[2250  446  138],9.288480409156034e-14
BTT4_sc302,"[47, 7, 0]",747.729742,0.2932661564454137,[0.02643327 0.05023213 0.07174019],[1175  457    0],2.2469334198890888e-14
BTT4_sc303,"[57, 4, 1]",906.657977,0.2895372968076207,[0.01961604 0.03759157 0.05411885],[2500   61  197],4.079476698215742e-14
BTT4_sc304,"[3, 0, 0]",366.827947,0.31801823962974096,[0.01160723 0.02240652 0.03247662],[258   0   0],5.13154828652472e-16
BTT4_sc305,"[71, 6, 0]",954.764193,0.3047255343700203,[0.01801762 0.0345133  0.04967145],[2916  709    0],2.3092638912203256e-14
BTT4_sc306,"[75, 6, 0]",917.49532,0.31176333932341666,[0.0284828  0.0539185  0.07674216],[2155  364    0],9.039999650571257e-14
BTT4_sc307,"[0, 0, 0]",29.287854,0.3068626164545335,[0.02126273 0.040568   0.05816818],[0 0 0],0.0
BTT4_sc308,"[63, 8, 2]",901.082128,0.316951452463637,[0.02639269 0.0500048  0.0712299 ],[1845  148  237],2.065850308528107e-14
BTT4_sc309,"[29, 4, 0]",746.204701,0.22245161753617465,[0.01189464 0.02313696 0.03377956],[1282  767    0],4.440892098500626e-15
BTT4_sc310,"[59, 5, 0]",761.293573,0.3047840648686762,[0.02758579 0.05228876 0.07451173],[1729  312    0],8.881784197001252e-15
BTT4_sc311,"[60, 5, 0]",935.435736,0.3108961537995321,[0.02362264 0.04494573 0.06427528],[1990  400    0],2.2748467065386707e-14
BTT4_sc312,"[34, 4, 0]",769.276571,0.2811420532338496,[0.01426712 0.02752515 0.03988057],[1413  648    0],4.2814834724737555e-14
BTT4_sc313,"[63, 9, 1]",856.574565,0.25269584396680767,[0.02414547 0.04617491 0.06633118],[1891  428  114],9.946111283661466e-14
BTT4_sc314,"[50, 10, 1]",908.589978,0.2563170926611897,[0.02091182 0.04008167 0.05770257],[1374  591  148],2.945775486514132e-14
BTT4_sc315,"[47, 7, 1]",860.234305,0.2650245065258951,[0.02125007 0.04068569 0.05852087],[1522  349  144],5.893684569871737e-14
BTT4_sc316,"[40, 4, 0]",787.799045,0.22921137134943462,[0.01851026 0.035647   0.0515496 ],[1651  377    0],1.7763568394002505e-14
BTT4_sc317,"[71, 10, 1]",973.551976,0.3229935658652218,[0.02973045 0.05611183 0.07963902],[1712  414   99],2.4745772925447497e-14
BTT4_sc318,"[6, 0, 0]",181.243219,0.2562490209680668,[0.02506118 0.04768824 0.06819329],[239   0   0],0.0
BTT4_sc319,"[13, 2, 0]",868.36487,0.2882966568511793,[0.00922916 0.01773293 0.02559834],[733 464   0],6.661338147750939e-15
BTT4_sc320,"[48, 6, 1]",833.466492,0.2726374259228297,[0.02196575 0.04198023 0.06028264],[1633  258  138],5.413564044788456e-14
BTT4_sc321,"[62, 15, 0]",921.819267,0.25789965627449796,[0.02624306 0.05000386 0.07159164],[1230  895    0],0.0
BTT4_sc322,"[65, 9, 1]",797.026159,0.289876535925538,[0.02889969 0.05471313 0.07787492],[1679  360   87],2.1990264548214973e-14
BTT4_sc323,"[71, 4, 1]",798.936633,0.2742730103879392,[0.02766906 0.05260833 0.07516794],[2334   81   95],1.601802139538882e-14
BTT4_sc325,"[47, 7, 1]",790.962373,0.27017890051595983,[0.03269012 0.06158384 0.08724813],[1132  212   57],4.965068306494546e-15
BTT4_sc326,"[44, 9, 1]",821.380034,0.25079056190707855,[0.02192012 0.04201912 0.06049815],[1167  481  135],1.3775716007243676e-14
BTT4_sc327,"[71, 11, 1]",844.226832,0.2822401055719857,[0.02903397 0.05507381 0.07851609],[1742  460   90],8.62265274246159e-15
BTT4_sc328,"[47, 6, 1]",743.671114,0.2848633946050831,[0.02486144 0.04732734 0.06769678],[1439  211  122],9.339080995124634e-15
BTT4_sc329,"[70, 11, 5]",891.198997,0.28878474156310624,[0.02946741 0.05579866 0.07942946],[1864    0  387],0.5530040501377879
BTT4_sc331,"[47, 9, 1]",794.163802,0.26425871064339795,[0.02306588 0.04410756 0.06336397],[1232  464  128],1.4514653475043298e-14
BTT4_sc332,"[56, 10, 0]",834.77914,0.28215291846326873,[0.02407215 0.04595961 0.06593014],[1306  752    0],8.414979527629851e-14
BTT4_sc333,"[58, 12, 4]",774.599661,0.29427197601287114,[0.02887193 0.05476537 0.07807818],[1404   48  395],8.042797661766892e-14
BTT4_sc334,"[77, 7, 1]",816.869734,0.3194454348807911,[0.03326675 0.06255006 0.08845285],[1951  209   79],1.2608243269927733e-14
BTT4_sc336,"[87, 10, 2]",856.829961,0.33356145312306057,[0.03116689 0.05864868 0.08302099],[2216  251  183],6.122796939991194e-14
BTT4_sc337,"[33, 7, 0]",698.308292,0.24279507295740496,[0.01589296 0.03073513 0.04462642],[737 920   0],5.726537668679013e-14
BTT4_sc338,"[44, 5, 0]",921.707141,0.2748949651457375,[0.01669656 0.03212511 0.04642463],[1726  628    0],1.509903313490213e-14
BTT4_sc339,"[22, 4, 0]",595.198568,0.2565451888674748,[0.01778084 0.03402241 0.04891805],[731 382   0],7.105427357601002e-15
BTT4_sc340,"[39, 4, 0]",842.094713,0.23218242336926823,[0.01473312 0.02853452 0.04148717],[1827  564    0],1.2442425513123379e-14
BTT4_sc341,"[21, 4, 0]",698.948916,0.17292061486628765,[0.00783801 0.01537252 0.0226212 ],[ 743 1247    0],4.5681255086908726e-14
BTT4_sc342,"[45, 4, 0]",904.43006,0.24667494236566767,[0.01440534 0.02783653 0.04038702],[2285  578    0],2.6140489331607176e-14
BTT4_sc343,"[68, 5, 2]",964.274392,0.2799188640973631,[0.01837316 0.03533699 0.05104348],[3160    0  323],0.6181493561384214
BTT4_sc344,"[61, 11, 0]",1015.400286,0.34505262381123686,[0.02307505 0.04378634 0.0624636 ],[1279  970    0],7.904836923546618e-14
BTT4_sc345,"[14, 1, 0]",669.884652,0.2651474036679398,[0.01715096 0.03294706 0.04754627],[658 113   0],4.7207330545682824e-15
BTT4_sc346,"[91, 8, 1]",1263.088023,0.3440204457430427,[0.0293269  0.05511908 0.07796188],[2552  319   97],8.666113911627483e-14
