cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTT4_sc102,"[37, 2]",574.021425,0.41605295998543174,[0.022684  0.0425791],[1366  188],1.1546319456101628e-14
BTT4_sc104,"[53, 10]",623.528689,0.40175595480042275,[0.03483363 0.06485238],[837 522],1.5888218580782548e-14
BTT4_sc108,"[6, 0]",679.627965,0.3352189375416759,[0.00887695 0.01709873],[676   0],3.0897035533798685e-15
BTT4_sc125,"[31, 4]",683.664477,0.3973706950870434,[0.02463877 0.04617524],[821 320],5.329070518200751e-15
BTT4_sc126,"[22, 2]",530.676866,0.46624978977785253,[0.01810125 0.03376865],[860 250],3.580361673049448e-15
BTT4_sc127,"[0, 0]",0.0,0.4274861464978746,[0.02994565 0.05513349],[0 0],0.0
BTT4_sc128,"[17, 2]",623.396552,0.3849205019799128,[0.01635302 0.03092517],[656 268],4.440892098500626e-15
BTT4_sc212,"[0, 0]",0.0,0.4533525831469551,[0.06315118 0.11198042],[0 0],0.0
BTT4_sc214,"[29, 1]",610.54972,0.36286585820740874,[0.02943106 0.05514992],[907  60],3.8778423131653425e-15
BTT4_sc215,"[0, 0]",0.0,0.4016533226440504,[0.04758329 0.08672046],[0 0],0.0
BTT4_sc226,"[65, 8]",847.231663,0.432377877728847,[0.0382721  0.07088868],[1185  390],0.0
BTT4_sc227,"[7, 0]",757.338881,0.37082934111132876,[0.03241453 0.06023448],[216   0],8.881784197001252e-16
BTT4_sc228,"[0, 0]",180.915191,0.4022622350608375,[0.04564618 0.08328492],[0 0],0.0
BTT4_sc249,"[36, 0]",3022.985826,0.39807720876928626,[0.0280753  0.05298478],[1282    0],2.0276744755126208e-14
BTT4_sc250,"[65, 0]",3036.302756,0.48787004075551704,[0.03370167 0.06222598],[1929    0],0.0
BTT4_sc252,"[61, 1]",3036.302756,0.43883611955420465,[0.03311265 0.06142459],[1764   59],2.058318755465877e-14
BTT4_sc253,"[37, 0]",3036.302756,0.4433845638924428,[0.03980618 0.07354791],[930   0],1.9363896569174864e-14
BTT4_sc254,"[32, 0]",2612.44846,0.4581378590231922,[0.03020918 0.0560705 ],[1059    0],8.317719536957778e-15
BTT4_sc255,"[30, 2]",2809.540459,0.461001538676738,[0.03202642 0.05940321],[760 129],1.9984014443252818e-15
BTT4_sc256,"[48, 0]",2994.8555,0.43475160446874256,[0.02936973 0.05491287],[1634    0],7.105427357601002e-15
BTT4_sc257,"[68, 1]",2984.85091,0.44736268209706026,[0.02859873 0.05336552],[2272   75],1.0658141036401503e-14
BTT4_sc259,"[44, 0]",3023.67785,0.4384495002853091,[0.03786679 0.07002976],[1162    0],2.540419973348699e-14
BTT4_sc260,"[76, 1]",2987.01521,0.484514639543791,[0.04594433 0.08374593],[1604   39],3.237361605370476e-14
BTT4_sc301,"[34, 3]",761.675052,0.30342362391963784,[0.02224549 0.04227024],[1204  242],7.944109290391274e-15
BTT4_sc302,"[41, 8]",802.154958,0.2932661564454137,[0.02348442 0.04452518],[1020  563],9.441466109136565e-15
BTT4_sc303,"[22, 5]",775.388648,0.2895372968076207,[0.01770148 0.03378241],[529 522],1.1234667099445444e-14
BTT4_sc304,"[9, 1]",966.522982,0.31801823962974096,[0.01508661 0.02865134],[427 124],2.5121479338940403e-15
BTT4_sc305,"[23, 3]",726.478279,0.3047255343700203,[0.0158466  0.03019955],[953 361],9.155133597044475e-15
BTT4_sc306,"[50, 5]",836.947513,0.31176333932341666,[0.02539163 0.04797271],[1545  329],8.881784197001252e-16
BTT4_sc307,"[0, 0]",0.0,0.3068626164545335,[0.02632395 0.04942906],[0 0],0.0
BTT4_sc308,"[41, 2]",812.059818,0.316951452463637,[0.02337307 0.04411891],[1569  143],9.739636741317752e-15
BTT4_sc309,"[16, 2]",809.369745,0.22245161753617465,[0.01050316 0.02036528],[957 390],4.3737714791252564e-15
BTT4_sc310,"[35, 4]",786.929066,0.3047840648686762,[0.02344502 0.04448842],[1095  299],4.884981308350689e-15
BTT4_sc311,"[32, 3]",728.531578,0.3108961537995321,[0.02101863 0.03983816],[1189  251],1.7763568394002505e-15
BTT4_sc312,"[22, 1]",813.710446,0.2811420532338496,[0.01325914 0.02541964],[1449  149],2.7755575615628914e-15
BTT4_sc313,"[28, 5]",694.928886,0.25269584396680767,[0.02098065 0.0400688 ],[843 382],3.972054645195637e-15
BTT4_sc314,"[29, 4]",756.771127,0.2563170926611897,[0.01690876 0.03235526],[1182  402],8.343678738167853e-15
BTT4_sc315,"[34, 3]",798.527296,0.2650245065258951,[0.01857981 0.03550661],[1462  277],4.884981308350689e-15
BTT4_sc316,"[28, 2]",799.736273,0.22921137134943462,[0.01635476 0.03145043],[1439  206],1.021405182655144e-14
BTT4_sc317,"[36, 4]",801.268031,0.3229935658652218,[0.02597739 0.04889604],[1066  252],4.884981308350689e-15
BTT4_sc318,"[0, 0]",0.0,0.2562490209680668,[0.02815603 0.05296001],[0 0],0.0
BTT4_sc319,"[11, 0]",512.631964,0.2882966568511793,[0.00855627 0.01635089],[1286    0],2.5705613457470287e-15
BTT4_sc320,"[35, 4]",770.069976,0.2726374259228297,[0.01966194 0.03747039],[1334  341],8.881784197001252e-16
BTT4_sc321,"[34, 11]",748.738532,0.25789965627449796,[0.02331378 0.04436373],[561 719],1.0658141036401503e-14
BTT4_sc322,"[52, 8]",822.580948,0.289876535925538,[0.02613656 0.04936174],[1416  466],1.432144669219779e-14
BTT4_sc323,"[23, 7]",725.286914,0.2742730103879392,[0.02448904 0.04649941],[373 449],4.440892098500626e-15
BTT4_sc325,"[16, 3]",347.479181,0.27017890051595983,[0.02603048 0.04899032],[443 153],8.881784197001252e-16
BTT4_sc326,"[29, 5]",845.793915,0.25079056190707855,[0.01927146 0.03688635],[936 433],3.552713678800501e-15
BTT4_sc327,"[37, 6]",802.256627,0.2822401055719857,[0.02560579 0.0485145 ],[987 366],2.6645352591003757e-15
BTT4_sc328,"[38, 3]",771.021014,0.2848633946050831,[0.02200237 0.04171945],[1450  218],1.021405182655144e-14
BTT4_sc329,"[21, 8]",623.137467,0.28878474156310624,[0.02753164 0.05197271],[229 437],1.7763568394002505e-15
BTT4_sc331,"[38, 5]",847.619155,0.26425871064339795,[0.02122124 0.04045991],[1294  384],1.5987211554602254e-14
BTT4_sc332,"[35, 4]",824.953142,0.28215291846326873,[0.02136826 0.04071659],[1205  325],1.0695084443661336e-14
BTT4_sc333,"[37, 6]",774.360738,0.29427197601287114,[0.02631866 0.04979687],[944 364],1.7763568394002505e-15
BTT4_sc334,"[39, 18]",808.524369,0.3194454348807911,[0.02910208 0.05460139],[177 950],2.2469334198890888e-14
BTT4_sc336,"[36, 2]",824.841139,0.33356145312306057,[0.02703519 0.05084793],[1172  124],3.552713678800501e-15
BTT4_sc337,"[17, 0]",843.888141,0.24279507295740496,[0.01475133 0.02842877],[1152    0],8.835856352287984e-16
BTT4_sc338,"[17, 5]",748.726486,0.2748949651457375,[0.01475473 0.02828127],[248 649],5.0242958677880805e-15
BTT4_sc339,"[23, 9]",697.279037,0.2565451888674748,[0.01421794 0.0272589 ],[  93 1125],7.105427357601002e-15
BTT4_sc340,"[22, 1]",859.614801,0.23218242336926823,[0.01342649 0.02592047],[1441  141],1.9984014443252818e-15
BTT4_sc341,"[5, 1]",788.386591,0.17292061486628765,[0.00666616 0.01303358],[281 317],2.886579864025407e-15
BTT4_sc342,"[23, 5]",814.663184,0.24667494236566767,[0.01277408 0.02459516],[771 738],5.687116766346677e-15
BTT4_sc343,"[30, 5]",793.889841,0.2799188640973631,[0.01686795 0.03234383],[954 585],7.944109290391274e-15
BTT4_sc344,"[30, 3]",697.270887,0.34505262381123686,[0.02070474 0.03904986],[1094  265],1.021405182655144e-14
BTT4_sc345,"[3, 0]",109.063308,0.2651474036679398,[0.01562052 0.02989808],[192   0],7.661763591595292e-16
BTT4_sc346,"[25, 2]",586.990206,0.3440204457430427,[0.02644974 0.04946155],[795 121],4.440892098500626e-15
