cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTH4_sc025,"[3, 0]",46.238429,0.3095830764788963,[0.01359013 0.02597697],[221   0],1.380545131177472e-15
BTH4_sc026,"[4, 0]",88.268627,0.3362612496785806,[0.02030028 0.03837646],[197   0],8.881784197001252e-16
BTH4_sc027,"[2, 0]",43.684971,0.32895366411228155,[0.01494456 0.02874917],[134   0],0.0
BTH4_sc028,"[0, 0]",0.0,0.31310939583866,[0.02369291 0.04479387],[0 0],0.0
BTH4_sc029,"[7, 0]",51.866111,0.3568092159333735,[0.01754286 0.03333083],[399   0],0.0
BTH4_sc030,"[3, 0]",57.001901,0.3461948449104412,[0.01390432 0.02660919],[216   0],6.514155536896342e-16
BTH4_sc031,"[1, 0]",51.866111,0.3676923076923077,[0.02033946 0.03866088],[49  0],2.4892605870005633e-16
BTH4_sc032,"[3, 0]",54.433348,0.3601930397424601,[0.01994219 0.03769701],[150   0],1.41514848754598e-16
BTH4_sc033,"[2, 0]",44.042625,0.31962416927660225,[0.01770546 0.03378762],[113   0],2.220446049250313e-16
BTH4_sc034,"[11, 0]",119.343591,0.407872300420781,[0.02096841 0.03929294],[525   0],4.474248770041988e-15
BTH4_sc035,"[4, 0]",51.866111,0.3679320606808449,[0.02010867 0.03810174],[199   0],0.0
BTH4_sc038,"[9, 0]",83.95406,0.372727335644928,[0.01894558 0.03604955],[475   0],1.7763568394002505e-15
BTH4_sc039,"[7, 0]",51.866111,0.37843561622009186,[0.01907297 0.03612141],[367   0],2.219009632842759e-15
BTH4_sc041,"[4, 0]",67.47748,0.35829509550196087,[0.01893711 0.03593562],[211   0],0.0
BTH4_sc042,"[1, 0]",51.866111,0.3499540495322478,[0.01909539 0.03599732],[52  0],1.1102230246251565e-16
BTH4_sc043,"[3, 0]",51.866111,0.39334990758337024,[0.01832547 0.03439537],[164   0],4.440892098500626e-16
BTH4_sc044,"[6, 0]",119.343591,0.3947640331351444,[0.02274018 0.042634  ],[264   0],6.579191484855121e-16
BTH4_sc045,"[6, 0]",111.162451,0.39178501638688434,[0.0161825  0.03090968],[371   0],2.37922685115109e-15
BTH4_sc047,"[1, 0]",51.866111,0.3497035900213656,[0.01522853 0.02895391],[66  0],0.0
BTH4_sc048,"[2, 0]",23.523444,0.4173584584546727,[0.03318564 0.06144605],[60  0],6.996967488959096e-16
BTH4_sc049,"[10, 0]",51.866111,0.35741692589769475,[0.03943391 0.07252761],[254   0],0.0
BTH4_sc051,"[108, 2]",453.122647,0.3827813226384368,[0.04967712 0.08978533],[2125   49],1.4210854715202004e-14
BTH4_sc053,"[22, 1]",75.65862,0.37930393760935655,[0.04949328 0.08982776],[418  26],4.7207330545682824e-15
BTH4_sc054,"[0, 0]",0.0,0.3504866316142745,[0.05008056 0.09066681],[0 0],0.0
BTH4_sc055,"[6, 0]",51.866111,0.3479446867178301,[0.03417996 0.06366878],[176   0],3.165287470433804e-16
BTH4_sc056,"[8, 0]",51.866111,0.3723815550732448,[0.04336107 0.07966626],[184   0],0.0
BTH4_sc057,"[1, 0]",71.907355,0.3732700101101926,[0.04522297 0.08232425],[22  0],1.6774494139213542e-16
BTH4_sc058,"[0, 0]",0.0,0.3623424369747899,[0.04821544 0.08766958],[0 0],0.0
BTH4_sc059,"[8, 0]",31.704584,0.3797625964970532,[0.04824183 0.08738678],[166   0],0.0
BTH4_sc061,"[7, 0]",51.866111,0.3824952978697305,[0.04220429 0.07773273],[166   0],0.0
BTH4_sc062,"[10, 0]",51.866111,0.3750236746059778,[0.04315657 0.07910481],[232   0],3.5508559863230817e-15
BTH4_sc063,"[11, 0]",51.866111,0.40420214658689374,[0.04502779 0.08244519],[244   0],0.0
BTH4_sc064,"[7, 0]",51.866111,0.3788345391956795,[0.02763965 0.05176169],[253   0],0.0
BTH4_sc065,"[20, 0]",83.95406,0.36597471739104487,[0.04319596 0.07952424],[463   0],0.0
BTH4_sc066,"[6, 0]",36.840374,0.35734800933584104,[0.04476267 0.08220046],[134   0],2.11001112827606e-15
BTH4_sc202,"[50, 0]",3017.862775,0.32118371485552744,[0.02506648 0.04769686],[1995    0],7.105427357601002e-15
BTH4_sc204,"[22, 0]",3036.302756,0.3065621641352179,[0.01964625 0.03774966],[1120    0],3.552713678800501e-15
BTH4_sc205,"[83, 1]",3028.121616,0.3726929994133318,[0.04016286 0.0744335 ],[2019   39],8.881784197001252e-16
BTH4_sc206,"[27, 0]",2935.685825,0.2997412073396474,[0.01647248 0.03177763],[1639    0],3.552713678800501e-15
