cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE3_sc57,"[0, 0, 0, 0]",0.0,0.4595266471643372,[0.01796565 0.03451093 0.04974531 0.06377825],[0 0 0 0],0.0
BTE3_sc58,"[0, 0, 0, 0]",0.0,0.4149747417870588,[0.01512495 0.02920922 0.04232594 0.05454823],[0 0 0 0],0.0
BTE3_sc59,"[0, 0, 0, 0]",0.0,0.43035113240915057,[0.01426879 0.02756246 0.03995174 0.05150734],[0 0 0 0],0.0
BTE3_sc5,"[18, 3, 0, 0]",1014.314712,0.36372056980608913,[0.01520756 0.02941768 0.04270349 0.0551381 ],[ 88 669   0   0],7.105427357601002e-15
BTE3_sc60,"[0, 0, 0, 0]",0.0,0.44123205286678713,[0.01711394 0.03295618 0.0476182  0.06119152],[0 0 0 0],0.0
BTE3_sc61,"[0, 0, 0, 0]",0.0,0.44227740461531756,[0.01739957 0.03352952 0.04848022 0.062342  ],[0 0 0 0],0.0
BTE3_sc62,"[0, 0, 0, 0]",0.0,0.4317656187051433,[0.01365552 0.02644143 0.03841214 0.04962204],[0 0 0 0],0.0
BTE3_sc63,"[0, 0, 0, 0]",0.0,0.4097787885052719,[0.01444495 0.02798706 0.04068363 0.05259196],[0 0 0 0],0.0
BTE3_sc64,"[0, 0, 0, 0]",0.0,0.4053324689006848,[0.01408818 0.02734736 0.03982715 0.05157716],[0 0 0 0],0.0
BTE3_sc65,"[0, 0, 0, 0]",0.0,0.4341504785751787,[0.01329579 0.02572753 0.03735225 0.04822696],[0 0 0 0],0.0
BTE3_sc66,"[0, 0, 0, 0]",0.0,0.4241588856835601,[0.01188603 0.02304424 0.0335179  0.04335028],[0 0 0 0],0.0
BTE3_sc67,"[0, 0, 0, 0]",0.0,0.4031409978308026,[0.01634396 0.03162707 0.04592116 0.05929809],[0 0 0 0],0.0
BTE3_sc68,"[0, 0, 0, 0]",0.0,0.3922760218924116,[0.01588884 0.03080285 0.04480102 0.05794234],[0 0 0 0],0.0
BTE3_sc69,"[0, 0, 0, 0]",0.0,0.40367696702155287,[0.01901259 0.03672563 0.05322762 0.06860708],[0 0 0 0],0.0
BTE3_sc6,"[71, 7, 0, 0]",1456.824205,0.42903914691406914,[0.04066625 0.07585182 0.10625228 0.13256321],[1267  349    0    0],6.6806444326021685e-15
BTE3_sc70,"[0, 0, 0, 0]",0.0,0.43036539731454987,[0.01745121 0.03365812 0.04871148 0.06270204],[0 0 0 0],0.0
BTE3_sc72,"[0, 0, 0, 0]",0.0,0.39064754811615976,[0.01675091 0.03233562 0.04683585 0.06033331],[0 0 0 0],0.0
BTE3_sc73,"[0, 0, 0, 0]",0.0,0.3999208543145869,[0.01737611 0.03360269 0.04875723 0.06291724],[0 0 0 0],0.0
BTE3_sc74,"[0, 0, 0, 0]",0.0,0.4354989953114535,[0.01969158 0.03795434 0.05488822 0.07059312],[0 0 0 0],0.0
BTE3_sc75,"[0, 0, 0, 0]",0.0,0.4138441150183376,[0.01943754 0.03744466 0.05412432 0.06957946],[0 0 0 0],0.0
BTE3_sc76,"[0, 0, 0, 0]",0.0,0.44137855534239717,[0.02033012 0.03906256 0.05632222 0.07223397],[0 0 0 0],0.0
BTE3_sc77,"[0, 0, 0, 0]",0.0,0.3839656152315999,[0.01355456 0.02637415 0.03850151 0.04997941],[0 0 0 0],0.0
BTE3_sc78,"[0, 0, 0, 0]",0.0,0.3532810590384918,[0.01386216 0.02700962 0.03948011 0.05131136],[0 0 0 0],0.0
BTE3_sc79,"[0, 0, 0, 0]",0.0,0.4242862695978923,[0.01838183 0.03551466 0.05147714 0.06634789],[0 0 0 0],0.0
BTE3_sc7,"[29, 4, 0, 0]",880.120597,0.30970750002326597,[0.0232694  0.04468426 0.06439398 0.08254792],[659 395   0   0],1.0658141036401503e-14
BTE3_sc80,"[0, 0, 0, 0]",0.0,0.38527398302248456,[0.01498046 0.0290463  0.04225617 0.05466869],[0 0 0 0],0.0
BTE3_sc81,"[0, 0, 0, 0]",0.0,0.4327761938094344,[0.01799793 0.03470995 0.05022039 0.06461354],[0 0 0 0],0.0
BTE3_sc82,"[0, 0, 0, 0]",0.0,0.3751945132845369,[0.01265461 0.02464545 0.03600578 0.04676887],[0 0 0 0],0.0
BTE3_sc83,"[0, 0, 0, 0]",0.0,0.41185074732843396,[0.01401631 0.02716044 0.03948822 0.05105549],[0 0 0 0],0.0
BTE3_sc84,"[0, 0, 0, 0]",0.0,0.40623841379866205,[0.01719368 0.03325161 0.04824479 0.0622442 ],[0 0 0 0],0.0
BTE3_sc8,"[20, 2, 0, 0]",779.613017,0.3705937606319246,[0.02452612 0.04685776 0.0671912  0.08572269],[501 207   0   0],1.2080532582046505e-14
BTE3_sc9,"[46, 5, 0, 0]",775.758397,0.4051527400437347,[0.03081288 0.05825811 0.08269899 0.10449884],[942 377   0   0],3.730349362740526e-14
