cell_name,mut_count,length_in_CN[Mb],d,analytical_power_g,mut_burden_per_multiplicity,res_norm
BTE4_sc022,"[68, 6, 0, 0]",421.309334,0.35748513659070286,[0.02785323 0.05306365 0.07587675 0.09653799],[1715  494    0    0],1.7763568394002505e-15
BTE4_sc023,"[62, 4, 0, 0]",424.73932,0.33616203703703706,[0.0240271  0.04602628 0.06616857 0.08462496],[1983  399    0    0],1.1030947132061738e-14
BTE4_sc024,"[25, 2, 0, 0]",239.756396,0.34808342962599653,[0.02655563 0.05067782 0.07258416 0.09249226],[686 173   0   0],4.884981308350689e-15
BTE4_sc025,"[39, 1, 0, 0]",334.977793,0.29245510633164445,[0.01904579 0.03680603 0.05336915 0.06882359],[1843  133    0    0],7.993605777301127e-15
BTE4_sc027,"[66, 8, 1, 0]",356.147851,0.3462368973776734,[0.03317778 0.06272602 0.08901259 0.11240538],[1596  129  157    0],3.6666281482077093e-14
BTE4_sc029,"[51, 1, 0, 0]",450.663088,0.3000825522221177,[0.01883408 0.03635677 0.05265939 0.06783331],[2501  135    0    0],1.9131948672901813e-14
BTE4_sc030,"[53, 5, 1, 0]",283.169511,0.34324347978295117,[0.03607785 0.0680142  0.09624282 0.12119746],[1314    0  116    4],9.972250391181711e-15
BTE4_sc031,"[84, 7, 1, 0]",437.016962,0.331360705852745,[0.02797214 0.05331692 0.07626895 0.09706286],[2380  376    0   55],1.4221692604176232e-14
BTE4_sc034,"[53, 1, 0, 0]",480.879922,0.40375873156669256,[0.01994332 0.03815123 0.05478767 0.07001658],[2429  146    0    0],5.5689499613615666e-14
BTE4_sc035,"[94, 5, 1, 0]",405.024225,0.3676209438734327,[0.03473874 0.06554481 0.09282827 0.11699916],[2521    0  121   10],8.157502969535728e-14
BTE4_sc037,"[97, 11, 2, 0]",448.629351,0.3790185642328163,[0.03395009 0.06409639 0.09083728 0.11457114],[2406    0  290   17],1.9673502853778664e-13
BTE4_sc043,"[120, 15, 0, 0]",749.39252,0.39320454152390655,[0.02927092 0.05537878 0.07866128 0.09945615],[2417 1160    0    0],4.796163466380676e-14
BTE4_sc044,"[77, 7, 0, 0]",397.138664,0.3197968132196488,[0.02930634 0.05578964 0.07970504 0.10130772],[1968  472    0    0],2.6645352591003757e-14
BTE4_sc045,"[33, 0, 0, 0]",434.527745,0.26452633958851457,[0.01150416 0.02245254 0.03287438 0.04279895],[2869    0    0    0],0.0
BTE4_sc046,"[74, 4, 0, 1]",334.0758,0.34931023760589125,[0.02861298 0.05446866 0.07782033 0.09892126],[2142  307    0    0],1.0
BTE4_sc047,"[82, 5, 0, 0]",351.589897,0.3493505356649855,[0.03261227 0.06173011 0.08770361 0.11088289],[2094  303    0    0],1.509903313490213e-14
BTE4_sc050,"[87, 4, 1, 0]",396.649127,0.3017353706735665,[0.03004988 0.05717451 0.08163737 0.10370195],[2743    0   98   15],5.147269814174641e-14
BTE4_sc051,"[71, 10, 2, 1]",347.531283,0.30869604974396486,[0.03242396 0.06153279 0.08763208 0.11102744],[1850    0  251    9],1.0
BTE4_sc052,"[48, 3, 2, 0]",335.922045,0.24672408469046628,[0.02263867 0.04363979 0.06311368 0.08117067],[1976    0    0  100],0.3596059495468569
BTE4_sc054,"[95, 8, 1, 0]",446.107773,0.32547431022388984,[0.03116719 0.05921072 0.08442119 0.1070892 ],[2624  131  171    0],8.487805689860327e-14
BTE4_sc055,"[47, 9, 0, 0]",312.861733,0.32317017798764985,[0.02722191 0.05190899 0.07428695 0.09458151],[752 684   0   0],2.1390168887322673e-14
BTE4_sc058,"[54, 11, 1, 0]",394.530189,0.32636825921541474,[0.02845517 0.05423064 0.07756228 0.09868601],[889 654   0  53],2.5091040356528538e-14
BTE4_sc059,"[63, 5, 1, 0]",436.00658,0.3479283576505799,[0.02462007 0.04706871 0.06753862 0.0862225 ],[2036  263    0   76],1.2425379799933027e-13
BTE4_sc061,"[87, 10, 0, 0]",446.107773,0.29653811647739065,[0.02919536 0.05568854 0.07970962 0.10148866],[2094  644    0    0],5.127912847045217e-14
BTE4_sc062,"[141, 8, 1, 0]",434.762896,0.372961487872405,[0.03845979 0.07219753 0.10174182 0.12762123],[3340  115  130    0],2.8787978128747585e-14
BTE4_sc063,"[113, 18, 4, 1]",537.353589,0.3538829866826276,[0.03433998 0.06486959 0.09198333 0.11607571],[2638    0  422   48],1.0
BTE4_sc064,"[68, 5, 1, 0]",350.607954,0.3702464031960353,[0.03659448 0.06887822 0.09731505 0.12236881],[1691    0  115    8],9.441466109136565e-15
BTE4_sc065,"[45, 4, 0, 0]",345.8329,0.3492107912564203,[0.03226992 0.06114778 0.08696601 0.11005702],[1046  249    0    0],6.034318597694524e-14
BTE4_sc066,"[55, 4, 1, 0]",320.013553,0.38840113111521507,[0.03677361 0.06918334 0.09770679 0.12282155],[1357    0   78   20],2.318213734067276e-15
BTE4_sc201,"[0, 0, 0, 0]",0.0,0.3594043067840561,[0.00900582 0.01768148 0.02603949 0.03409239],[0 0 0 0],0.0
BTE4_sc203,"[0, 0, 0, 0]",0.0,0.37084727849216137,[0.01661608 0.03238125 0.04733438 0.06151435],[0 0 0 0],0.0
BTE4_sc205,"[0, 0, 0, 0]",0.0,0.34653787185168733,[0.01792182 0.03494525 0.05110792 0.06644743],[0 0 0 0],0.0
